date,pr,srad,tmax,tmin,vp,q,basin_id,average_pr,average_q,average_tmax,average_tmin
2009-12-18,0.0,155.04,-15.12,-22.13,105.84,0.83,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-19,0.0,173.03,-10.26,-19.0,121.6,0.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-20,0.0,201.21,-6.91,-17.4,159.61,0.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-21,0.0,119.32,-8.03,-12.97,228.66,0.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-22,0.0,84.67,-9.08,-12.29,241.59,0.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-23,1.48,159.71,-9.09,-16.02,179.38,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-24,0.11,199.73,-4.07,-14.22,206.91,0.59,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-25,0.0,182.3,0.68,-7.78,338.17,0.56,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-26,0.0,113.89,-3.54,-8.0,334.13,0.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-27,9.2,133.46,0.53,-7.68,345.8,0.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-28,25.9,130.76,3.78,-4.15,443.34,5.76,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-29,6.45,113.63,0.7,-5.69,401.66,3.96,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-30,0.0,227.48,-5.5,-20.16,125.6,2.48,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2009-12-31,0.0,203.85,-9.45,-19.59,133.58,1.9,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-01,5.45,112.3,-5.1,-11.92,244.02,1.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-02,6.35,81.77,-3.89,-8.47,324.18,1.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-03,14.23,99.79,-2.57,-8.3,326.88,1.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-04,2.25,133.81,0.82,-6.17,391.04,1.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-05,0.0,113.69,-3.12,-7.76,346.35,1.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-06,0.0,89.68,-4.08,-7.66,347.0,1.3,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-07,0.0,91.94,-4.51,-8.21,328.45,1.22,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-08,0.0,155.23,-5.51,-12.4,240.0,1.11,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-09,0.0,176.66,-6.28,-13.83,200.24,1.05,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-10,0.0,183.93,-10.92,-19.32,120.21,0.98,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-11,0.0,226.92,-7.49,-18.72,144.39,0.93,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-12,0.0,182.07,-4.98,-12.75,236.79,0.91,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-13,0.0,196.38,-9.69,-18.65,147.67,0.87,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-14,0.0,255.1,-7.77,-23.22,86.7,0.84,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-15,0.0,267.64,-2.68,-22.99,100.33,0.81,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-16,0.0,157.13,1.19,-5.24,421.38,0.78,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-17,0.0,170.26,0.47,-6.61,370.84,0.76,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-18,1.22,106.59,-4.89,-8.84,314.17,0.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-19,3.77,89.0,-4.22,-8.43,324.14,0.71,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-20,9.16,71.12,-2.47,-5.8,399.55,0.7,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-21,0.86,189.93,-1.9,-9.17,310.67,0.68,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-22,0.0,256.77,-2.65,-14.59,200.0,0.67,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-23,0.0,290.55,-0.79,-19.59,122.13,0.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-24,0.0,291.77,-1.15,-19.05,141.97,0.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-25,5.66,217.87,2.5,-12.05,240.36,0.83,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-26,31.39,166.06,7.65,-0.93,566.61,16.6,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-27,0.0,117.52,1.07,-2.83,498.8,9.32,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-28,0.0,235.45,-0.01,-8.75,316.0,5.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-29,1.97,280.74,-2.94,-16.49,170.52,3.61,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-30,0.0,224.83,-14.58,-22.22,105.01,2.48,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-01-31,0.0,275.49,-11.61,-22.58,108.68,2.1,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-01,0.0,287.05,-7.99,-19.69,131.67,1.89,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-02,0.0,286.01,-8.92,-20.4,127.44,1.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-03,0.0,298.83,-7.39,-20.0,129.88,1.57,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-04,0.0,284.72,-3.73,-15.5,184.7,1.42,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-05,0.0,203.3,-8.33,-15.26,187.99,1.28,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-06,0.0,312.46,-6.91,-20.62,115.49,1.19,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-07,0.0,298.87,-7.78,-20.27,127.38,1.09,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-08,0.0,169.28,-7.62,-13.11,227.12,1.01,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-09,0.0,183.56,-5.38,-11.35,258.36,0.94,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-10,0.0,291.84,-0.57,-11.52,255.72,0.88,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-11,0.0,253.58,-1.62,-10.26,283.2,0.83,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-12,0.0,181.16,-2.03,-7.62,346.61,0.79,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-13,0.0,252.63,-1.25,-9.33,299.62,0.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-14,0.0,242.72,-1.57,-8.87,315.36,0.7,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-15,0.0,144.42,-3.54,-7.49,350.61,0.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-16,0.0,310.4,-1.85,-11.93,248.96,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-17,0.0,338.13,1.91,-10.41,279.38,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-18,0.0,167.06,0.06,-4.58,436.02,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-19,0.0,273.69,2.52,-5.91,397.66,0.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-20,0.0,140.25,-1.81,-5.57,409.74,0.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-21,0.0,204.96,0.52,-5.02,424.94,0.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-22,0.0,163.87,-1.0,-5.08,424.82,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-23,0.0,241.65,2.92,-3.22,487.24,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-24,0.05,163.16,1.08,-2.66,506.99,0.62,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-25,23.13,92.11,0.57,-2.05,530.3,0.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-26,32.32,108.95,1.95,-1.22,560.15,1.73,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-27,11.85,145.33,2.67,-1.61,548.22,3.21,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-02-28,8.07,119.57,1.22,-2.04,529.52,3.27,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-01,6.51,123.81,1.27,-2.01,531.95,2.97,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-02,0.0,288.38,1.57,-4.46,446.83,2.68,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-03,0.0,370.05,4.56,-4.63,442.38,2.34,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-04,0.0,287.28,1.68,-4.25,451.82,1.95,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-05,0.0,414.03,2.14,-8.11,334.11,1.71,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-06,0.0,444.94,3.33,-9.39,304.91,1.55,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-07,0.0,459.03,7.03,-8.18,336.52,1.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-08,0.0,443.66,8.29,-4.18,454.08,2.03,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-09,0.0,424.47,5.78,-4.53,440.07,2.26,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-10,0.0,456.18,1.57,-10.95,265.0,2.0,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-11,0.0,477.75,5.13,-10.51,277.64,1.82,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-12,0.0,484.43,8.07,-9.13,308.37,1.71,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-13,0.0,486.66,8.61,-8.38,327.7,1.71,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-14,0.0,436.46,6.09,-4.97,426.18,1.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-15,0.0,302.0,4.95,-1.27,558.94,1.82,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-16,0.0,458.63,9.23,-4.26,444.57,2.29,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-17,0.0,493.22,12.43,-5.01,431.85,2.94,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-18,0.0,489.99,11.33,-4.55,440.62,3.99,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-19,0.0,444.16,10.92,-1.04,567.62,4.98,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-20,0.0,479.92,13.92,-1.39,560.0,6.08,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-21,0.0,478.2,13.02,-1.92,526.18,6.67,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-22,0.0,291.94,3.95,-2.36,511.91,4.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-23,23.32,203.26,4.66,-1.17,563.05,12.29,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-24,45.34,84.29,1.41,-0.61,583.28,23.91,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-25,0.54,291.77,2.85,-3.61,466.93,11.91,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-26,0.0,523.33,10.28,-7.48,347.55,8.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-27,0.0,407.94,-3.03,-13.06,224.76,5.76,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-28,0.0,459.01,-0.48,-12.39,239.21,4.18,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-29,11.97,264.8,2.33,-5.86,399.88,6.91,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-30,28.98,215.51,6.92,0.41,632.68,16.79,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-03-31,24.46,120.99,4.02,0.57,643.21,28.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-01,6.09,147.63,6.75,2.55,735.76,18.9,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-02,0.0,503.16,16.26,0.13,612.69,13.06,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-03,0.0,531.06,20.23,0.21,619.77,12.45,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-04,0.0,531.7,24.37,1.95,705.74,12.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-05,0.0,507.25,17.6,-0.13,602.53,9.56,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-06,0.0,496.99,17.27,0.42,636.13,7.36,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-07,12.95,227.07,13.43,5.51,906.24,8.41,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-08,0.03,470.64,20.71,5.08,877.99,8.19,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-09,2.11,166.2,7.97,3.75,797.15,5.7,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-10,20.99,245.83,7.5,-0.54,591.16,10.04,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-11,0.0,317.11,7.12,-0.43,599.09,6.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-12,4.33,307.16,8.81,-0.39,600.14,4.79,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-13,0.0,445.28,8.47,-3.53,470.67,3.64,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-14,0.0,506.82,12.32,-3.41,473.57,2.97,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-15,0.0,487.06,11.2,-2.97,491.16,2.55,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-16,0.0,446.46,9.17,-2.69,506.15,2.25,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-17,6.53,211.19,4.59,-1.56,549.87,2.27,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-18,5.29,173.12,2.85,-1.98,531.07,2.57,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-19,2.45,293.05,5.67,-1.62,547.44,3.03,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-20,0.68,419.44,11.02,0.93,656.73,2.89,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-21,0.0,503.32,15.5,0.43,628.6,2.63,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-22,2.48,453.64,16.79,1.47,681.58,2.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-23,11.94,342.74,15.57,2.9,757.8,4.26,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-24,12.78,274.58,9.01,0.06,612.46,6.18,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-25,0.0,504.41,15.97,0.8,657.45,3.08,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-26,0.0,502.87,15.23,0.25,624.93,2.89,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-27,1.97,467.37,15.74,0.79,653.76,2.97,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-28,7.15,144.09,5.13,0.92,654.45,3.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-29,7.03,186.72,4.44,-1.14,563.72,4.26,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-04-30,0.0,378.86,8.65,-0.47,596.09,3.16,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-01,0.0,486.75,16.44,1.41,672.41,2.59,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-02,1.31,503.27,22.99,4.85,870.98,2.06,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-03,0.0,487.83,27.26,10.81,1309.88,2.84,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-04,2.98,433.44,25.7,8.94,1155.4,3.21,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-05,3.09,378.98,21.19,7.54,1046.04,2.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-06,3.48,341.73,20.06,8.06,1084.7,2.2,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-07,7.04,305.12,15.03,4.73,858.85,2.48,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-08,2.02,292.24,11.62,4.12,827.0,1.83,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-09,12.11,164.65,6.11,1.42,679.5,3.4,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-10,0.14,296.76,5.35,-1.18,563.66,2.76,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-11,0.0,278.2,3.5,-2.62,508.62,2.12,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-12,0.0,481.05,12.48,-0.72,581.3,1.39,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-13,0.0,515.38,13.25,-2.29,520.06,1.26,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-14,0.0,524.51,16.05,0.06,621.53,1.16,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-15,0.9,424.76,15.61,4.84,870.65,1.15,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-16,1.1,443.85,14.27,2.96,755.01,1.18,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-17,0.0,485.09,17.42,3.17,771.68,1.07,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-18,0.0,537.55,22.22,3.35,787.66,0.98,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-19,1.87,485.73,21.63,4.48,849.25,0.98,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-20,8.99,183.92,12.32,6.42,953.75,1.45,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-21,0.0,540.25,23.35,3.67,800.99,1.23,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-22,0.0,526.17,21.33,3.4,787.75,1.0,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-23,0.05,492.85,22.08,6.47,965.85,0.9,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-24,0.0,490.87,25.4,9.08,1168.47,0.82,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-25,0.0,478.28,28.2,11.8,1384.26,0.76,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-26,2.06,477.42,30.6,13.07,1520.46,0.71,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-27,0.0,520.78,27.35,7.79,1066.81,0.67,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-28,0.0,508.73,21.11,3.68,795.98,0.59,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-29,0.0,488.62,21.84,5.3,892.37,0.55,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-30,2.29,407.15,21.61,8.71,1138.87,0.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-05-31,0.0,479.0,19.97,4.05,816.58,0.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-01,0.0,438.61,21.59,7.65,1061.1,0.5,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-02,16.23,219.61,17.11,9.09,1169.89,0.89,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-03,9.11,324.36,22.76,9.59,1211.88,0.86,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-04,9.26,159.53,15.38,9.9,1236.77,1.23,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-05,5.71,274.07,22.49,12.0,1399.77,1.13,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-06,12.34,207.67,19.11,11.78,1382.0,2.7,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-07,21.93,154.48,13.5,8.35,1107.72,5.89,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-08,0.0,422.72,17.48,5.38,897.15,3.21,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-09,0.12,425.32,16.23,3.61,797.98,1.98,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-10,0.08,430.32,19.57,6.62,972.47,0.99,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-11,4.51,205.72,12.81,5.56,919.16,1.09,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-12,0.0,395.51,19.08,7.67,1056.23,0.99,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-13,0.0,416.32,20.98,8.81,1144.73,0.85,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-14,0.0,412.18,22.12,9.94,1235.19,0.76,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-15,3.25,290.08,16.94,7.7,1057.65,0.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-16,0.0,496.23,20.21,4.11,812.58,0.67,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-17,8.64,331.38,20.05,6.97,1016.54,0.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-18,3.18,298.49,21.92,11.28,1342.26,0.81,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-19,0.0,487.53,27.77,10.78,1302.12,0.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-20,1.3,420.96,28.75,13.49,1549.67,0.59,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-21,2.98,367.23,27.14,13.89,1587.82,0.8,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-22,0.0,490.98,24.71,8.41,1113.05,0.65,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-23,2.98,339.79,24.78,10.81,1315.01,0.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-24,4.13,178.69,19.3,13.21,1522.69,0.57,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-25,0.96,430.56,24.41,11.86,1388.68,0.55,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-26,0.0,412.52,23.1,11.63,1370.33,0.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-27,0.0,385.65,20.09,9.89,1231.62,0.46,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-28,18.0,297.51,22.67,11.93,1410.62,0.98,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-29,12.69,199.69,20.9,14.5,1655.93,1.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-06-30,0.18,503.27,24.38,8.5,1120.1,0.97,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-07-01,0.0,420.31,19.12,8.19,1095.38,0.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-07-02,1.16,352.11,17.4,8.41,1113.07,0.58,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-07-03,0.0,446.9,22.96,10.67,1294.1,0.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-07-04,0.0,467.89,28.2,13.49,1562.77,0.46,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-07-05,0.0,365.09,28.69,18.43,2126.7,0.41,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-07-06,0.0,397.31,30.93,18.95,2204.92,0.38,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2010-07-07,0.0,408.29,31.01,18.37,2120.09,0.36,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
