date,pr,srad,tmax,tmin,vp,q,basin_id,average_pr,average_q,average_tmax,average_tmin
2009-12-16,0.6,179.53,1.52,-8.53,318.34,2.68,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-17,0.0,192.67,-7.02,-18.29,147.73,2.05,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-18,0.0,154.97,-10.07,-17.61,157.79,1.82,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-19,0.0,177.92,-6.65,-15.98,180.92,1.63,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-20,0.0,167.61,-4.93,-13.25,221.64,1.57,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-21,0.0,92.77,-4.9,-8.8,309.42,1.59,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-22,0.0,96.6,-3.69,-7.7,343.79,1.62,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-23,4.68,108.21,-4.31,-10.35,277.92,1.52,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-24,3.5,143.37,1.35,-8.29,327.93,1.46,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-25,0.0,116.89,0.64,-4.19,447.67,1.4,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-26,0.0,94.96,-1.47,-5.27,419.46,1.34,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-27,0.65,152.07,4.27,-2.71,501.38,1.55,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-28,9.16,140.8,7.38,-2.51,515.73,4.16,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-29,12.8,150.98,3.51,-7.49,354.26,4.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-30,0.18,211.84,-4.5,-16.97,160.0,3.53,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-12-31,0.0,202.92,-6.18,-16.91,160.0,2.78,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-01,2.91,158.35,0.18,-10.59,267.95,2.47,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-02,10.27,69.12,-2.51,-6.24,381.29,2.17,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-03,19.6,98.95,0.94,-4.63,435.25,2.1,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-04,4.48,39.73,1.88,-0.1,600.0,2.47,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-05,2.56,128.63,2.9,-3.28,475.16,2.63,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-06,0.0,133.83,2.34,-3.27,479.39,2.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-07,0.0,174.47,1.42,-6.31,375.11,2.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-08,0.0,213.94,-0.79,-11.45,244.97,1.99,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-09,0.0,168.25,-3.68,-10.75,280.0,1.77,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-10,0.0,190.72,-6.06,-14.36,200.0,1.61,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-11,0.0,201.99,-5.21,-14.23,200.5,1.49,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-12,0.0,208.75,-3.06,-12.56,233.56,1.4,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-13,0.0,204.58,-6.08,-15.02,200.0,1.32,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-14,0.0,231.49,-5.45,-16.64,160.99,1.26,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-15,0.0,249.35,1.27,-12.73,227.72,1.21,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-16,0.0,179.98,3.73,-3.62,467.76,1.28,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-17,0.0,242.78,3.25,-9.11,303.17,1.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-18,2.97,131.16,-2.58,-8.23,326.14,1.18,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-19,5.56,83.22,-1.09,-5.06,425.46,1.15,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-20,10.75,77.63,-0.22,-3.87,458.63,1.16,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-21,5.21,145.98,-0.42,-7.86,336.15,1.18,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-22,0.0,251.07,-0.07,-11.42,257.72,1.12,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-23,0.0,271.48,-1.5,-15.2,190.08,1.07,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-24,0.0,267.4,-1.35,-13.93,202.77,1.03,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-25,12.85,197.34,5.19,-6.69,370.94,1.27,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-26,30.99,158.0,8.87,0.87,640.04,7.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-27,0.0,203.29,5.23,-2.12,520.0,9.49,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-28,0.0,216.51,4.87,-2.99,488.08,9.2,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-29,2.71,234.03,0.17,-12.49,240.0,7.49,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-30,0.0,249.15,-8.03,-17.04,160.0,5.04,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-01-31,0.0,288.13,-6.91,-18.85,139.43,3.61,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-01,0.0,274.27,-6.06,-16.65,164.7,2.88,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-02,0.0,281.75,-6.03,-17.13,160.0,2.48,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-03,0.0,261.0,-6.18,-15.79,181.05,2.16,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-04,1.77,266.0,-3.18,-13.33,221.19,2.06,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-05,0.0,290.35,-4.41,-16.0,160.0,1.85,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-06,0.0,305.92,-5.08,-17.97,160.0,1.68,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-07,0.0,270.97,-5.69,-15.56,191.0,1.54,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-08,0.11,202.75,-2.14,-8.7,312.1,1.5,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-09,0.0,248.95,1.87,-6.67,365.31,1.48,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-10,0.0,305.42,4.41,-7.57,351.91,1.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-11,0.0,238.46,1.59,-6.2,384.27,1.43,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-12,0.0,222.17,2.59,-4.41,442.71,1.39,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-13,0.0,271.19,3.47,-5.51,404.96,1.37,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-14,0.0,253.19,2.78,-5.08,425.5,1.33,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-15,0.0,202.4,1.34,-4.49,440.0,1.29,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-16,0.0,302.53,1.75,-8.0,332.38,1.25,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-17,0.0,302.0,3.98,-5.8,399.52,1.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-18,0.0,235.79,4.86,-2.03,531.5,1.25,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-19,0.0,263.72,5.81,-2.16,519.31,1.31,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-20,0.0,252.7,5.13,-2.28,517.36,1.31,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-21,0.0,260.25,5.27,-2.25,517.34,1.31,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-22,2.26,168.64,2.68,-1.96,523.82,1.28,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-23,0.0,206.65,3.78,-1.5,560.0,1.3,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-24,2.02,138.76,3.17,-0.24,599.02,1.37,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-25,17.65,93.51,2.87,0.03,614.96,1.95,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-26,31.65,110.89,4.01,0.62,630.25,6.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-27,8.97,125.64,3.91,0.11,611.93,8.83,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-02-28,6.11,109.44,3.47,0.34,627.29,8.91,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-01,8.76,114.03,3.29,0.12,614.7,8.66,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-02,1.36,155.66,3.23,-0.22,599.41,8.37,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-03,0.0,261.23,4.32,-1.15,559.66,6.87,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-04,0.0,216.35,2.97,-1.26,558.35,5.41,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-05,0.0,317.8,2.07,-4.54,437.23,4.29,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-06,0.0,416.97,6.8,-4.61,440.0,3.58,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-07,0.0,440.26,11.21,-3.54,467.85,3.23,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-08,0.0,431.89,11.13,-1.71,543.26,3.06,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-09,0.0,439.54,9.06,-4.0,440.04,3.02,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-10,0.0,435.68,5.38,-6.57,360.0,2.88,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-11,0.0,438.53,6.96,-5.15,424.17,2.65,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-12,0.0,452.99,8.48,-4.99,427.04,2.46,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-13,0.0,461.77,9.07,-5.42,416.59,2.29,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-14,0.0,382.64,6.77,-1.92,536.75,2.2,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-15,0.0,376.95,8.46,-0.01,609.07,2.18,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-16,0.0,469.57,12.47,-3.01,480.0,2.19,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-17,0.0,475.07,14.28,-2.7,502.54,2.21,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-18,0.0,465.53,14.85,-0.56,586.06,2.19,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-19,0.0,468.79,14.56,-1.17,563.64,2.19,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-20,0.0,470.64,15.69,-0.61,583.99,2.23,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-21,0.0,468.58,14.71,-1.01,561.31,2.21,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-22,0.0,313.33,6.69,-0.37,593.02,2.17,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-23,20.36,198.94,7.14,1.38,677.35,2.89,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-24,26.69,128.19,4.86,1.34,667.17,7.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-25,1.25,383.14,9.01,-2.11,520.0,7.62,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-26,4.4,360.84,11.09,-4.62,440.0,6.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-27,0.0,423.45,-0.51,-11.52,256.21,4.91,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-28,0.0,395.96,0.54,-9.42,299.01,3.75,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-29,24.33,235.9,5.33,-2.09,526.76,3.62,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-30,50.42,171.05,9.24,3.91,808.02,12.11,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-03-31,23.71,159.97,10.13,5.0,877.49,18.78,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-01,4.09,252.88,12.04,3.81,802.4,16.86,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-02,0.0,402.38,14.33,2.07,707.82,11.82,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-03,0.0,416.02,16.94,3.18,766.72,8.16,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-04,0.0,449.91,21.45,4.0,800.18,5.99,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-05,0.0,454.14,21.74,3.81,801.73,4.66,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-06,0.0,405.26,18.11,4.87,869.78,3.83,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-07,8.53,260.53,16.99,6.74,979.64,3.75,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-08,0.0,306.59,15.19,6.71,976.51,3.9,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-09,9.51,195.5,12.16,5.46,905.24,3.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-10,21.75,248.02,10.75,1.95,708.45,6.49,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-11,0.0,317.57,10.73,2.5,720.16,6.33,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-12,0.0,421.06,12.5,0.25,619.66,5.25,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-13,0.0,425.41,11.15,-1.23,559.41,4.12,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-14,0.0,446.36,12.87,-0.92,575.77,3.34,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-15,0.0,453.04,13.68,-0.44,589.01,2.83,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-16,0.0,427.9,9.6,-2.45,520.0,2.48,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-17,0.0,380.24,8.73,-1.05,563.71,2.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-18,0.08,363.92,7.95,-1.0,560.0,2.06,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-19,1.7,368.81,9.95,0.96,640.0,1.97,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-20,2.52,383.51,14.49,2.42,723.85,1.9,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-21,0.13,484.29,17.13,1.79,692.31,1.79,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-22,1.37,465.23,18.3,4.04,816.34,1.71,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-23,2.3,387.89,16.15,4.46,836.81,1.64,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-24,2.0,356.53,14.18,5.15,892.12,1.65,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-25,0.0,402.88,15.56,4.97,877.52,1.64,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-26,0.0,476.24,16.5,2.08,716.56,1.56,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-27,0.0,433.83,14.93,3.0,762.33,1.46,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-28,5.23,201.14,9.22,3.03,763.25,1.41,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-29,8.0,228.6,8.41,1.31,668.01,1.6,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-04-30,0.0,416.14,13.79,2.73,741.91,1.62,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-01,0.0,485.5,19.01,3.51,790.44,1.51,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-02,0.0,459.9,23.13,8.65,1132.35,1.39,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-03,0.0,445.63,23.81,10.09,1247.53,1.29,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-04,1.28,458.3,24.78,10.33,1266.76,1.21,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-05,2.12,432.34,23.56,8.76,1140.73,1.14,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-06,0.0,414.49,18.82,7.63,1050.51,1.09,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-07,2.89,298.54,16.26,7.5,1039.9,1.12,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-08,6.91,296.82,14.1,4.85,868.19,1.02,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-09,7.09,151.55,9.41,4.93,874.2,1.19,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-10,0.0,306.4,9.54,2.53,729.45,1.19,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-11,0.0,372.0,10.07,1.17,654.55,1.12,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-12,0.0,475.08,14.36,1.19,655.04,1.03,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-13,0.0,523.92,16.44,-0.49,590.44,0.95,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-14,0.0,482.55,18.46,4.33,831.88,0.87,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-15,0.0,427.25,18.34,7.02,1001.5,0.83,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-16,0.0,472.09,17.02,3.78,800.2,0.78,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-17,0.0,475.58,19.84,5.96,931.8,0.72,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-18,0.0,501.33,21.28,5.34,901.32,0.67,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-19,0.0,445.64,19.37,6.77,981.86,0.86,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-20,26.47,294.65,18.9,8.5,1119.91,2.59,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-21,0.0,505.75,24.12,7.28,1022.01,2.1,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-22,0.0,481.03,19.78,5.45,905.91,1.62,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-23,0.0,426.85,21.05,9.15,1172.04,1.3,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-24,0.0,473.9,25.21,10.26,1260.62,1.09,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-25,0.0,468.71,29.27,13.58,1566.67,0.95,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-26,7.21,357.36,29.19,12.95,1476.51,0.88,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-27,0.0,503.71,23.52,6.63,970.71,0.8,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-28,0.0,470.0,19.94,5.55,920.0,0.7,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-29,0.0,446.68,19.83,6.47,957.68,0.64,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-30,0.0,400.56,21.85,10.22,1257.61,0.6,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-05-31,0.0,471.73,22.27,7.33,1026.25,0.55,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-01,0.66,314.28,19.17,10.63,1290.48,0.54,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-02,10.3,153.31,15.98,10.96,1317.06,0.62,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-03,4.57,292.25,17.81,9.18,1174.5,0.69,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-04,7.86,229.38,17.05,9.5,1199.8,0.82,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-05,14.77,279.12,21.55,11.74,1378.99,0.95,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-06,23.5,143.16,16.5,12.03,1402.06,2.72,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-07,21.08,235.2,18.14,10.46,1276.75,6.29,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-08,0.0,464.11,20.39,7.0,1000.0,3.52,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-09,2.44,424.66,19.39,5.35,907.78,2.41,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-10,0.0,423.44,20.11,8.29,1103.27,1.77,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-11,0.0,440.98,19.24,6.81,984.5,1.39,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-12,0.0,451.48,22.76,9.53,1202.27,1.14,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-13,0.0,430.4,23.33,11.02,1321.61,0.96,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-14,0.0,351.99,21.43,12.21,1416.63,0.85,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-15,0.0,431.77,21.41,9.38,1190.46,0.77,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-16,0.0,487.72,22.32,7.37,1029.48,0.67,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-17,7.22,327.27,22.87,10.52,1281.43,0.7,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-18,0.0,458.75,24.71,11.0,1320.0,0.74,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-19,0.0,477.97,29.97,13.86,1582.84,0.67,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-20,0.0,425.64,27.62,14.94,1703.69,0.6,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-21,5.25,304.06,26.62,14.99,1719.02,0.58,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-22,0.0,474.64,27.23,12.11,1409.05,0.54,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-23,3.53,368.83,23.72,12.85,1468.0,0.55,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-24,9.9,202.87,19.72,13.18,1515.42,0.73,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-25,3.89,297.16,24.03,13.51,1550.74,0.75,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-26,2.43,368.3,24.69,13.36,1534.46,0.71,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-27,0.0,426.65,23.81,12.4,1431.98,0.64,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-28,11.22,251.16,22.0,13.92,1593.94,0.68,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-29,6.78,241.14,19.88,13.76,1581.14,0.87,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-06-30,2.26,429.31,23.34,11.06,1325.02,0.77,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-01,0.76,461.41,22.0,8.53,1122.09,0.66,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-02,0.0,473.34,22.22,8.88,1146.9,0.58,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-03,0.0,459.15,24.66,11.52,1359.52,0.52,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-04,0.0,466.38,28.56,14.05,1592.9,0.48,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-05,0.0,387.83,29.57,18.38,2112.36,0.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-06,0.0,397.81,29.98,18.15,2087.43,0.43,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-07,0.0,428.47,28.95,15.85,1793.01,0.41,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-08,0.0,367.01,27.66,17.29,1969.92,0.39,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-09,0.0,298.41,26.84,18.88,2182.01,0.37,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-10,0.0,293.06,26.44,18.75,2162.68,0.35,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2010-07-11,10.62,189.06,24.35,18.06,2079.43,0.37,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
